epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,552.962,1.03629,1.52912,0.57957,0.87767,0.91193,0.88896,0.90181,0.4659,0.89063,0.85835,0.8626,0.40065,1.26678,2.29943,0.62834,0.94779,0.00175448,0.00175448,0.00175448
126,557.603,1.06051,1.59061,0.5866,0.89431,0.90943,0.88514,0.89958,0.47008,0.89092,0.8647,0.869,0.41415,1.23692,2.27777,0.62498,0.94588,0.0017525,0.0017525,0.0017525
127,561.781,1.05104,1.59048,0.59361,0.88798,0.91484,0.90176,0.91552,0.48887,0.89304,0.8801,0.88198,0.42164,1.24111,2.07096,0.61444,0.94006,0.00175052,0.00175052,0.00175052
128,566.03,1.07519,1.62388,0.58695,0.886,0.89245,0.87149,0.88362,0.4426,0.8653,0.84247,0.84098,0.37265,1.31219,2.20966,0.64389,0.9591,0.00174854,0.00174854,0.00174854
129,570.114,1.04093,1.51465,0.58182,0.88057,0.90593,0.87849,0.90005,0.47149,0.87981,0.84898,0.85422,0.40443,1.25272,2.18503,0.63278,0.94978,0.00174656,0.00174656,0.00174656
130,574.06,1.015,1.5615,0.58628,0.88839,0.91393,0.89537,0.91557,0.50381,0.89738,0.87198,0.88576,0.43733,1.25311,2.14106,0.61351,0.94636,0.00174458,0.00174458,0.00174458
131,578.189,1.03205,1.52502,0.58416,0.88562,0.91592,0.91184,0.92309,0.51042,0.8932,0.88923,0.88966,0.43748,1.23249,2.08557,0.60555,0.94075,0.0017426,0.0017426,0.0017426
132,582.366,1.01982,1.54162,0.57831,0.88861,0.91762,0.90993,0.92181,0.50405,0.9036,0.88745,0.89183,0.44858,1.2217,2.12995,0.60574,0.93596,0.00174062,0.00174062,0.00174062
133,586.556,1.00531,1.53221,0.5768,0.88708,0.92228,0.89766,0.91637,0.49836,0.89889,0.87275,0.87634,0.43219,1.24806,2.31578,0.61448,0.93782,0.00173864,0.00173864,0.00173864
134,590.423,0.98234,1.48143,0.56627,0.87308,0.91527,0.90263,0.91767,0.49761,0.89982,0.86411,0.87716,0.43403,1.24261,2.32761,0.6148,0.93885,0.00173666,0.00173666,0.00173666
135,595.285,1.06156,1.57832,0.58664,0.89478,0.92057,0.90183,0.91325,0.49498,0.90262,0.87543,0.88201,0.44404,1.25878,2.18702,0.62473,0.94475,0.00173468,0.00173468,0.00173468
136,599.508,1.08457,1.66249,0.60147,0.89521,0.92116,0.90462,0.90994,0.48933,0.89921,0.87542,0.87,0.42757,1.22352,2.19094,0.62122,0.93782,0.0017327,0.0017327,0.0017327
137,603.973,1.08317,1.63897,0.59146,0.89467,0.92247,0.89841,0.91031,0.47169,0.90136,0.87562,0.86932,0.41141,1.31673,2.27939,0.636,0.94891,0.00173072,0.00173072,0.00173072
138,608.145,1.05659,1.58212,0.58803,0.89157,0.92089,0.90149,0.91319,0.47309,0.9015,0.88401,0.87716,0.4239,1.27183,2.19001,0.62728,0.94402,0.00172874,0.00172874,0.00172874
139,612.441,1.07929,1.56486,0.58014,0.87844,0.91995,0.90034,0.91246,0.48945,0.88968,0.86858,0.86391,0.41463,1.20674,2.23949,0.6076,0.93485,0.00172676,0.00172676,0.00172676
140,616.389,1.06989,1.66888,0.58565,0.8863,0.91742,0.9027,0.92164,0.50663,0.88753,0.87416,0.88028,0.42456,1.23451,2.27754,0.60658,0.93632,0.00172478,0.00172478,0.00172478
141,620.708,1.05681,1.602,0.58116,0.88617,0.91415,0.8938,0.91183,0.49325,0.89817,0.87888,0.89319,0.45601,1.24754,2.28185,0.61088,0.94506,0.0017228,0.0017228,0.0017228
142,624.976,1.02842,1.52567,0.56645,0.87876,0.91502,0.89147,0.90185,0.49118,0.89556,0.87581,0.87642,0.43356,1.2421,2.30534,0.61078,0.9431,0.00172082,0.00172082,0.00172082
143,629.212,1.05082,1.58456,0.59236,0.88895,0.92711,0.90533,0.92058,0.50877,0.90847,0.88261,0.8908,0.44866,1.24177,2.23359,0.59467,0.94132,0.00171884,0.00171884,0.00171884
144,633.618,1.05193,1.57378,0.5824,0.8989,0.9259,0.90522,0.91962,0.48609,0.91322,0.88386,0.88597,0.44314,1.2007,2.22434,0.59412,0.93607,0.00171686,0.00171686,0.00171686
145,637.836,0.99104,1.44587,0.55305,0.87441,0.91322,0.89575,0.89988,0.44931,0.88977,0.87275,0.86472,0.38607,1.26186,2.33435,0.62947,0.93777,0.00171488,0.00171488,0.00171488
146,641.779,1.01335,1.47683,0.56886,0.8893,0.91997,0.9077,0.91795,0.47863,0.89753,0.87926,0.88269,0.41826,1.28367,2.1844,0.63702,0.9403,0.0017129,0.0017129,0.0017129
147,645.652,1.01686,1.47913,0.56171,0.87994,0.92581,0.89919,0.92477,0.52418,0.90479,0.8739,0.88615,0.45444,1.14097,2.18283,0.58492,0.92246,0.00171092,0.00171092,0.00171092
148,649.621,1.01751,1.52861,0.55852,0.8923,0.92606,0.90418,0.91778,0.51244,0.90464,0.88041,0.8832,0.43285,1.16524,2.2726,0.58585,0.92578,0.00170894,0.00170894,0.00170894
149,653.689,1.04537,1.56696,0.56816,0.88892,0.91004,0.90729,0.906,0.48436,0.90909,0.89076,0.89095,0.44428,1.24121,2.22324,0.6095,0.93999,0.00170696,0.00170696,0.00170696
150,657.867,1.01422,1.54579,0.56032,0.88567,0.9055,0.90188,0.90192,0.48162,0.89638,0.88202,0.87825,0.4412,1.21209,2.29134,0.60631,0.93604,0.00170498,0.00170498,0.00170498
151,661.718,0.96961,1.51121,0.56042,0.88002,0.91331,0.90571,0.91935,0.52719,0.8895,0.87011,0.88059,0.44249,1.20444,2.21999,0.59329,0.93086,0.001703,0.001703,0.001703
152,665.603,0.99415,1.51103,0.57023,0.88937,0.91761,0.90533,0.92237,0.53842,0.89753,0.86952,0.88751,0.46564,1.18519,2.15718,0.58184,0.92917,0.00170102,0.00170102,0.00170102
153,669.913,1.00409,1.47488,0.55624,0.88727,0.89165,0.88041,0.89378,0.48178,0.8671,0.83276,0.85013,0.40359,1.30424,2.39509,0.62008,0.95142,0.00169904,0.00169904,0.00169904
154,674.191,1.02981,1.57517,0.56729,0.89172,0.90844,0.89,0.90669,0.48924,0.88005,0.86051,0.86693,0.41112,1.28906,2.24285,0.62147,0.94835,0.00169706,0.00169706,0.00169706
155,678.342,0.9948,1.47855,0.54433,0.87335,0.90797,0.89996,0.91412,0.48831,0.89282,0.87581,0.8853,0.43522,1.24306,2.26131,0.60375,0.94581,0.00169508,0.00169508,0.00169508
156,682.342,1.03052,1.55309,0.57526,0.88545,0.91,0.89575,0.9132,0.46997,0.87853,0.85659,0.85847,0.39215,1.34575,2.28797,0.62469,0.95793,0.0016931,0.0016931,0.0016931
157,686.59,1.09994,1.61848,0.5852,0.88643,0.90357,0.90149,0.91138,0.47478,0.89511,0.86968,0.87709,0.41967,1.26713,2.38074,0.60789,0.94692,0.00169112,0.00169112,0.00169112
158,690.695,1.03095,1.57763,0.56823,0.89638,0.90971,0.8998,0.91436,0.48102,0.89308,0.88425,0.88665,0.44728,1.23444,2.30022,0.59885,0.9414,0.00168914,0.00168914,0.00168914
159,694.827,1.02576,1.5285,0.56074,0.87487,0.91132,0.90724,0.92489,0.49799,0.89002,0.87158,0.88351,0.41943,1.25604,2.2699,0.60776,0.93848,0.00168716,0.00168716,0.00168716
160,698.896,1.03936,1.55448,0.56579,0.88054,0.91308,0.90533,0.92178,0.4952,0.88763,0.87196,0.88573,0.42009,1.23781,2.29236,0.60463,0.93498,0.00168518,0.00168518,0.00168518
161,703.11,1.04574,1.61507,0.57407,0.89287,0.92271,0.90418,0.91939,0.49537,0.89631,0.87796,0.88158,0.43399,1.1913,2.15029,0.59232,0.92842,0.0016832,0.0016832,0.0016832
162,707.144,1.03367,1.57373,0.57655,0.88392,0.91724,0.8992,0.91649,0.49356,0.89203,0.86892,0.87616,0.41857,1.21489,2.3011,0.59525,0.93253,0.00168122,0.00168122,0.00168122
163,711.132,1.04763,1.5201,0.5688,0.87235,0.92236,0.89704,0.92337,0.50478,0.89665,0.86892,0.88922,0.44018,1.25473,2.26916,0.59985,0.93749,0.00167924,0.00167924,0.00167924
164,715.145,1.0126,1.52618,0.5715,0.8815,0.91708,0.90073,0.91997,0.50649,0.89714,0.88041,0.89258,0.44885,1.25809,2.29764,0.60243,0.94035,0.00167726,0.00167726,0.00167726
165,719.231,1.06313,1.5812,0.56969,0.88832,0.91084,0.90451,0.91542,0.50313,0.90034,0.87007,0.88101,0.43187,1.22912,2.2566,0.60047,0.939,0.00167528,0.00167528,0.00167528
166,723.422,1.06959,1.53273,0.57626,0.88404,0.91887,0.89863,0.91304,0.5044,0.89012,0.86393,0.86872,0.41867,1.22525,2.08273,0.60122,0.93446,0.0016733,0.0016733,0.0016733
167,727.628,1.14516,1.63046,0.5942,0.90241,0.9104,0.90111,0.91289,0.49646,0.89239,0.87083,0.87476,0.42321,1.21356,2.16555,0.61005,0.9351,0.00167132,0.00167132,0.00167132
168,731.736,1.04528,1.53216,0.57527,0.89009,0.89848,0.88535,0.894,0.46528,0.88758,0.87083,0.86995,0.41141,1.2656,2.37184,0.6213,0.94563,0.00166934,0.00166934,0.00166934
169,735.646,1.09834,1.60474,0.60302,0.89791,0.89003,0.8854,0.88511,0.44747,0.87473,0.86508,0.85453,0.38902,1.31044,2.49351,0.65527,0.95054,0.00166736,0.00166736,0.00166736
170,739.659,1.02204,1.54545,0.56981,0.88675,0.90282,0.90088,0.90039,0.46818,0.87509,0.87007,0.85857,0.39329,1.26958,2.49858,0.63761,0.94308,0.00166538,0.00166538,0.00166538
171,743.676,1.07089,1.63346,0.58137,0.8934,0.90656,0.89115,0.90246,0.47317,0.88641,0.87351,0.88024,0.42924,1.30715,2.55027,0.63472,0.95886,0.0016634,0.0016634,0.0016634
172,748.163,1.07389,1.52737,0.57465,0.87939,0.91973,0.88713,0.90989,0.47644,0.90605,0.87236,0.88609,0.43315,1.30443,2.39731,0.63355,0.95749,0.00166142,0.00166142,0.00166142
173,752.278,1.00645,1.50493,0.56351,0.8841,0.9067,0.89536,0.90309,0.46292,0.88325,0.87083,0.86278,0.41654,1.25798,2.38079,0.62526,0.94305,0.00165944,0.00165944,0.00165944
174,756.356,1.03055,1.56564,0.57867,0.89309,0.89785,0.89728,0.9029,0.47068,0.88322,0.88123,0.878,0.42466,1.29737,2.401,0.63086,0.94842,0.00165746,0.00165746,0.00165746
175,760.464,1.05293,1.55556,0.58113,0.88568,0.9065,0.89115,0.9048,0.47677,0.88788,0.86853,0.87247,0.40877,1.29167,2.35852,0.62271,0.94477,0.00165548,0.00165548,0.00165548
176,764.651,1.01859,1.53286,0.57698,0.89283,0.90584,0.88961,0.90113,0.47311,0.89257,0.86622,0.86699,0.40839,1.22127,2.3073,0.61985,0.93397,0.0016535,0.0016535,0.0016535
177,768.84,1.04913,1.50676,0.57773,0.88302,0.91731,0.90138,0.91531,0.50144,0.90069,0.88425,0.88808,0.44965,1.19498,2.24812,0.59347,0.92974,0.00165152,0.00165152,0.00165152
178,772.873,0.99057,1.44732,0.54789,0.87018,0.90666,0.90095,0.90752,0.4927,0.89451,0.87351,0.8811,0.4313,1.25312,2.40455,0.60704,0.93838,0.00164954,0.00164954,0.00164954
179,776.89,1.06176,1.51149,0.58597,0.89014,0.92131,0.90646,0.91592,0.49804,0.89985,0.88501,0.8898,0.44027,1.23835,2.19145,0.60603,0.93455,0.00164756,0.00164756,0.00164756
180,781.292,1.03395,1.54115,0.56901,0.87948,0.91892,0.90264,0.91409,0.48847,0.90008,0.8831,0.88255,0.44577,1.19822,2.12008,0.59584,0.92855,0.00164558,0.00164558,0.00164558
181,785.46,1.02869,1.52241,0.56854,0.88466,0.91281,0.90289,0.90715,0.47195,0.88697,0.86924,0.86004,0.39734,1.23632,2.26314,0.60917,0.93509,0.0016436,0.0016436,0.0016436
182,789.852,1.07037,1.57162,0.57684,0.89012,0.92033,0.90801,0.91654,0.47973,0.89422,0.87806,0.8661,0.40352,1.25122,2.23997,0.61363,0.93485,0.00164162,0.00164162,0.00164162
183,794.099,1.04255,1.52331,0.5692,0.88598,0.91618,0.89153,0.90601,0.46923,0.89873,0.86547,0.87276,0.42419,1.24167,2.45194,0.593,0.93865,0.00163964,0.00163964,0.00163964
184,798.164,1.01351,1.52953,0.56043,0.88285,0.91651,0.88808,0.90867,0.47158,0.90056,0.86547,0.87913,0.41596,1.26677,2.47892,0.59599,0.94367,0.00163766,0.00163766,0.00163766
185,802.26,0.95635,1.42536,0.54503,0.87659,0.92118,0.90486,0.92314,0.5061,0.89617,0.87888,0.88686,0.44925,1.1966,2.22745,0.58331,0.93237,0.00163568,0.00163568,0.00163568
186,806.151,0.92817,1.41732,0.52883,0.86778,0.92115,0.90609,0.92376,0.51355,0.89777,0.8831,0.89234,0.45485,1.20804,2.28922,0.58066,0.9344,0.0016337,0.0016337,0.0016337
187,810.251,0.98851,1.4801,0.54803,0.88348,0.91714,0.90686,0.91856,0.47968,0.89769,0.87505,0.8766,0.41286,1.27566,2.2465,0.6052,0.94089,0.00163172,0.00163172,0.00163172
188,814.218,1.01617,1.54382,0.57331,0.88761,0.90725,0.90356,0.90704,0.45926,0.89688,0.87344,0.86739,0.39377,1.29148,2.32496,0.62229,0.94522,0.00162974,0.00162974,0.00162974
189,818.24,0.97991,1.37327,0.54236,0.87192,0.9147,0.90422,0.91481,0.48211,0.90164,0.87138,0.87714,0.43231,1.25258,2.36664,0.60635,0.94404,0.00162776,0.00162776,0.00162776
190,822.577,1.01987,1.51752,0.55234,0.8914,0.92476,0.90449,0.92076,0.50163,0.90105,0.87696,0.88274,0.42555,1.2201,2.28933,0.59499,0.93455,0.00162578,0.00162578,0.00162578
191,826.614,0.97673,1.36269,0.53539,0.87449,0.92343,0.90494,0.92372,0.50674,0.9055,0.88508,0.89258,0.44058,1.23227,2.28734,0.58741,0.93586,0.0016238,0.0016238,0.0016238
192,831.072,1.06506,1.72095,0.56777,0.88796,0.91506,0.90839,0.92261,0.50356,0.90676,0.88003,0.89281,0.45307,1.24459,2.2488,0.58987,0.93902,0.00162182,0.00162182,0.00162182
193,835.13,0.99188,1.50168,0.53504,0.88465,0.91171,0.90073,0.91371,0.48573,0.8891,0.87735,0.87459,0.42282,1.2434,2.41322,0.59533,0.9418,0.00161984,0.00161984,0.00161984
194,839.302,0.96684,1.40625,0.53421,0.86945,0.92274,0.90264,0.92396,0.51035,0.89912,0.88474,0.89148,0.44068,1.22288,2.23669,0.58767,0.93578,0.00161786,0.00161786,0.00161786
195,843.491,0.99213,1.47478,0.54484,0.87829,0.90488,0.89536,0.90197,0.47259,0.88683,0.8739,0.87008,0.40571,1.26969,2.26306,0.6081,0.94366,0.00161588,0.00161588,0.00161588
196,847.632,0.981,1.45518,0.54155,0.87085,0.90705,0.89766,0.90616,0.47247,0.89317,0.8785,0.87724,0.41964,1.26641,2.21137,0.61042,0.94246,0.0016139,0.0016139,0.0016139
197,851.644,1.02923,1.5592,0.55347,0.89005,0.91646,0.90878,0.91706,0.49648,0.9026,0.87734,0.88444,0.4377,1.21498,2.19333,0.58911,0.93174,0.00161192,0.00161192,0.00161192
198,855.671,0.98402,1.54747,0.54544,0.88837,0.9202,0.91053,0.92263,0.50408,0.90058,0.88156,0.88564,0.42847,1.21767,2.16104,0.59514,0.9295,0.00160994,0.00160994,0.00160994
199,860.208,0.99146,1.47891,0.548,0.87945,0.91422,0.90533,0.91412,0.48623,0.89825,0.88316,0.88502,0.42858,1.21975,2.34963,0.59218,0.93565,0.00160796,0.00160796,0.00160796
200,864.294,0.95923,1.38581,0.53455,0.87062,0.92015,0.9055,0.91863,0.49533,0.9093,0.88375,0.89006,0.44279,1.21438,2.30993,0.58804,0.93583,0.00160598,0.00160598,0.00160598
201,868.501,1.01089,1.49158,0.54768,0.8844,0.91224,0.8946,0.91237,0.49216,0.8925,0.87513,0.87691,0.42774,1.22774,2.38324,0.5901,0.94191,0.001604,0.001604,0.001604
202,872.702,0.97466,1.40731,0.53502,0.87113,0.91266,0.90111,0.91715,0.50338,0.89558,0.88003,0.88629,0.4379,1.20748,2.31412,0.58836,0.93836,0.00160202,0.00160202,0.00160202
203,876.812,0.95847,1.40229,0.52958,0.86911,0.92457,0.902,0.92366,0.52297,0.90166,0.87861,0.89378,0.46272,1.21827,2.21632,0.57943,0.93441,0.00160004,0.00160004,0.00160004
204,880.809,0.99714,1.49692,0.54524,0.87433,0.9087,0.89766,0.9129,0.51003,0.89214,0.87498,0.88424,0.44419,1.226,2.34763,0.58257,0.93717,0.00159806,0.00159806,0.00159806
205,884.905,0.9866,1.4823,0.53992,0.88157,0.90942,0.90149,0.91936,0.5106,0.89353,0.87581,0.89027,0.44072,1.24947,2.26905,0.58666,0.93859,0.00159608,0.00159608,0.00159608
206,888.924,0.94836,1.39852,0.52699,0.87117,0.90598,0.90853,0.91637,0.49658,0.89936,0.87686,0.88836,0.45044,1.25095,2.23312,0.58771,0.94016,0.0015941,0.0015941,0.0015941
207,892.892,0.96781,1.45836,0.54096,0.88321,0.90837,0.90811,0.91282,0.47042,0.90015,0.87073,0.8731,0.39746,1.34329,2.45789,0.61592,0.95462,0.00159212,0.00159212,0.00159212
208,897.118,0.98824,1.47037,0.54744,0.87521,0.9127,0.90162,0.91245,0.46211,0.88841,0.87198,0.86425,0.3755,1.40837,2.39981,0.62517,0.96317,0.00159014,0.00159014,0.00159014
209,901.166,0.99875,1.50079,0.54287,0.88266,0.9157,0.89929,0.9152,0.46756,0.89113,0.87275,0.86775,0.39916,1.26513,2.37747,0.60008,0.94286,0.00158816,0.00158816,0.00158816
210,905.137,0.96361,1.47058,0.53343,0.87794,0.91396,0.90387,0.91702,0.47361,0.89695,0.87409,0.87288,0.40511,1.23749,2.34406,0.59718,0.93889,0.00158618,0.00158618,0.00158618
211,909.508,0.97795,1.48137,0.52919,0.86449,0.91911,0.90584,0.92047,0.48109,0.89197,0.87351,0.87375,0.39629,1.30089,2.26765,0.60753,0.94488,0.0015842,0.0015842,0.0015842
212,913.483,0.99271,1.45265,0.53318,0.8799,0.91251,0.90343,0.91387,0.47949,0.88845,0.87616,0.87319,0.41337,1.23179,2.33563,0.591,0.93468,0.00158222,0.00158222,0.00158222
213,917.56,0.99307,1.49846,0.54404,0.87348,0.92543,0.91334,0.9289,0.51366,0.9002,0.88158,0.89258,0.45099,1.21012,2.18525,0.57902,0.93095,0.00158024,0.00158024,0.00158024
214,921.663,1.0133,1.48261,0.54785,0.88219,0.9181,0.91091,0.92662,0.50863,0.89942,0.87696,0.88604,0.42387,1.21322,2.23395,0.57704,0.93065,0.00157826,0.00157826,0.00157826
215,925.729,0.98131,1.40929,0.53625,0.89216,0.91356,0.8952,0.91836,0.49437,0.89121,0.87313,0.88289,0.43205,1.21927,2.35693,0.58194,0.93396,0.00157628,0.00157628,0.00157628
216,929.932,0.96163,1.4604,0.5344,0.87268,0.9092,0.89536,0.91968,0.49312,0.88628,0.87428,0.88763,0.4423,1.23492,2.31141,0.58578,0.93743,0.0015743,0.0015743,0.0015743
217,934.631,0.92798,1.36785,0.52402,0.86424,0.90798,0.8923,0.9179,0.5045,0.88927,0.87112,0.88092,0.42991,1.23848,2.28394,0.58735,0.93864,0.00157232,0.00157232,0.00157232
218,938.772,0.98398,1.42016,0.53525,0.87975,0.91487,0.89802,0.91923,0.51409,0.89226,0.87543,0.88288,0.43997,1.24305,2.29593,0.58278,0.93996,0.00157034,0.00157034,0.00157034
219,942.598,0.95222,1.42658,0.52941,0.87923,0.92023,0.90724,0.91668,0.50435,0.90683,0.88348,0.88883,0.43729,1.23076,2.39346,0.57822,0.93903,0.00156836,0.00156836,0.00156836
220,946.796,0.99628,1.47166,0.54197,0.86889,0.92278,0.90237,0.90995,0.47546,0.90774,0.88348,0.88196,0.39729,1.24896,2.39776,0.59412,0.93864,0.00156638,0.00156638,0.00156638
221,950.789,0.94891,1.45982,0.53252,0.86908,0.92148,0.91146,0.9196,0.47811,0.91164,0.88885,0.88871,0.42264,1.19582,2.24704,0.58181,0.93162,0.0015644,0.0015644,0.0015644
222,954.85,0.94245,1.42997,0.52893,0.86862,0.92075,0.91296,0.92152,0.49123,0.90016,0.88233,0.88781,0.43464,1.19925,2.34592,0.57842,0.93358,0.00156242,0.00156242,0.00156242
223,958.958,0.97911,1.42482,0.53609,0.87083,0.92182,0.91031,0.92691,0.50737,0.89638,0.87773,0.88619,0.43246,1.26164,2.37379,0.58941,0.93851,0.00156044,0.00156044,0.00156044
224,963.039,0.95877,1.4509,0.53444,0.87517,0.90741,0.90648,0.9116,0.48946,0.89484,0.87122,0.8779,0.44001,1.25579,2.47818,0.58857,0.94381,0.00155846,0.00155846,0.00155846
225,967.087,1.02305,1.54557,0.56011,0.88454,0.9229,0.90379,0.92096,0.51351,0.89951,0.87834,0.88466,0.46098,1.20419,2.22861,0.57373,0.93164,0.00155648,0.00155648,0.00155648
226,971.231,0.92664,1.35298,0.51874,0.86953,0.9215,0.90111,0.92083,0.51758,0.89722,0.88337,0.88728,0.44862,1.19683,2.27137,0.56951,0.9299,0.0015545,0.0015545,0.0015545
227,975.372,0.98921,1.54426,0.54389,0.88357,0.91677,0.90073,0.9183,0.49921,0.88889,0.88307,0.88501,0.43578,1.22686,2.46669,0.58427,0.93887,0.00155252,0.00155252,0.00155252
228,979.443,0.94665,1.46175,0.52942,0.87592,0.92646,0.90034,0.9254,0.5106,0.90634,0.8808,0.89708,0.45065,1.25792,2.34682,0.58165,0.93895,0.00155054,0.00155054,0.00155054
229,983.528,0.99088,1.47941,0.53703,0.8678,0.92138,0.89835,0.91792,0.4966,0.90173,0.87965,0.88572,0.43117,1.22759,2.38023,0.57894,0.93752,0.00154856,0.00154856,0.00154856
230,987.576,0.97359,1.45866,0.53553,0.86998,0.92219,0.90763,0.92274,0.49481,0.90107,0.88386,0.88674,0.4296,1.1965,2.28525,0.57682,0.93162,0.00154658,0.00154658,0.00154658
231,991.457,0.94578,1.43419,0.53518,0.87524,0.91817,0.90315,0.92143,0.47344,0.89762,0.88046,0.88873,0.42095,1.321,2.49438,0.59817,0.953,0.0015446,0.0015446,0.0015446
232,995.56,1.05785,1.56807,0.55119,0.90159,0.90467,0.90568,0.91469,0.46763,0.89362,0.88195,0.88964,0.42364,1.33614,2.57727,0.60508,0.95743,0.00154262,0.00154262,0.00154262
233,999.948,0.9727,1.41764,0.53195,0.87335,0.91195,0.90341,0.91707,0.47575,0.88979,0.88198,0.88219,0.42109,1.26618,2.43441,0.59567,0.94374,0.00154064,0.00154064,0.00154064
234,1003.99,0.99866,1.52918,0.55642,0.88036,0.91214,0.9033,0.91536,0.47973,0.89502,0.88501,0.88239,0.42159,1.22231,2.48025,0.58629,0.93852,0.00153866,0.00153866,0.00153866
235,1008.04,0.97013,1.43952,0.52999,0.87486,0.92193,0.91338,0.9248,0.51212,0.90417,0.88243,0.88703,0.43719,1.19912,2.33104,0.56844,0.93274,0.00153668,0.00153668,0.00153668
236,1012.32,0.95807,1.42313,0.52175,0.87851,0.92581,0.90686,0.92518,0.50429,0.89501,0.8693,0.87183,0.41968,1.19251,2.38232,0.56579,0.93293,0.0015347,0.0015347,0.0015347
237,1016.36,0.97102,1.4172,0.53352,0.86935,0.91503,0.89982,0.91013,0.45301,0.89567,0.87505,0.87347,0.39753,1.28228,2.5135,0.60197,0.94722,0.00153272,0.00153272,0.00153272
238,1020.59,1.0026,1.48825,0.54349,0.87038,0.90897,0.90111,0.90474,0.45464,0.90157,0.87275,0.8758,0.40892,1.2874,2.46592,0.59927,0.94706,0.00153074,0.00153074,0.00153074
239,1024.59,0.93476,1.40998,0.52943,0.87202,0.91077,0.9076,0.91792,0.4932,0.88459,0.88722,0.88023,0.41968,1.20774,2.30897,0.57499,0.93384,0.00152876,0.00152876,0.00152876
240,1028.49,0.93253,1.34252,0.52119,0.87063,0.91468,0.90805,0.92368,0.50254,0.90019,0.88493,0.89182,0.43878,1.20143,2.25054,0.57324,0.93351,0.00152678,0.00152678,0.00152678
241,1032.51,0.94002,1.41744,0.52297,0.8674,0.90651,0.90648,0.91635,0.47913,0.89662,0.88422,0.88774,0.42887,1.24465,2.3567,0.57672,0.93953,0.0015248,0.0015248,0.0015248
242,1036.35,0.91714,1.33286,0.52059,0.86665,0.90487,0.90609,0.91231,0.46676,0.88417,0.88233,0.87149,0.40533,1.26214,2.49344,0.58381,0.94204,0.00152282,0.00152282,0.00152282
243,1040.4,0.93355,1.35799,0.51917,0.86902,0.91923,0.91164,0.92454,0.48895,0.89679,0.88233,0.88258,0.42677,1.22433,2.37903,0.58318,0.93387,0.00152084,0.00152084,0.00152084
244,1044.42,0.94387,1.38563,0.5237,0.87198,0.92148,0.90993,0.92359,0.49599,0.90396,0.88392,0.89048,0.4372,1.2126,2.4255,0.57682,0.93406,0.00151886,0.00151886,0.00151886
245,1048.28,0.90521,1.29993,0.50604,0.87244,0.91865,0.91756,0.92715,0.51051,0.90117,0.88419,0.89162,0.44694,1.25818,2.37155,0.57411,0.94138,0.00151688,0.00151688,0.00151688
246,1052.17,0.93169,1.36582,0.51377,0.86502,0.91638,0.91574,0.9258,0.50768,0.89978,0.88233,0.89391,0.45226,1.22506,2.41177,0.56999,0.9363,0.0015149,0.0015149,0.0015149
247,1056.27,0.95353,1.36822,0.51223,0.87729,0.9306,0.91488,0.92765,0.50737,0.9045,0.8831,0.89526,0.43302,1.22264,2.38336,0.56811,0.93235,0.00151292,0.00151292,0.00151292
248,1060.24,0.95898,1.42286,0.52874,0.86807,0.92676,0.91069,0.91945,0.48496,0.89694,0.8739,0.8757,0.40315,1.2353,2.43928,0.5751,0.93668,0.00151094,0.00151094,0.00151094
249,1064.37,0.99951,1.50259,0.53811,0.88434,0.9256,0.91146,0.91755,0.46795,0.90439,0.88825,0.88647,0.40554,1.2639,2.41052,0.58523,0.94052,0.00150896,0.00150896,0.00150896
250,1068.36,0.92604,1.39409,0.51692,0.87203,0.921,0.90878,0.9164,0.46755,0.90503,0.89119,0.88703,0.40861,1.25355,2.30713,0.59148,0.93746,0.00150698,0.00150698,0.00150698
251,1072.59,0.95047,1.43446,0.52607,0.87866,0.91345,0.91417,0.92103,0.47838,0.9036,0.88348,0.88528,0.41691,1.20809,2.34294,0.56803,0.93275,0.001505,0.001505,0.001505
252,1076.57,0.94461,1.39583,0.51056,0.87132,0.92058,0.91989,0.92928,0.49219,0.90842,0.88965,0.89627,0.44065,1.2297,2.39515,0.5699,0.93624,0.00150302,0.00150302,0.00150302
253,1080.59,0.9606,1.4069,0.51818,0.86946,0.91202,0.90593,0.91864,0.4813,0.89892,0.87943,0.88247,0.42268,1.24557,2.49521,0.57322,0.942,0.00150104,0.00150104,0.00150104
254,1084.85,0.95749,1.42875,0.52338,0.87577,0.92056,0.91376,0.92784,0.50627,0.89961,0.89038,0.88922,0.43418,1.21463,2.32046,0.56629,0.93346,0.00149906,0.00149906,0.00149906
255,1088.76,0.93234,1.33205,0.51683,0.86971,0.92658,0.91108,0.92878,0.51121,0.9067,0.89153,0.89922,0.44694,1.18342,2.19495,0.56485,0.92753,0.00149708,0.00149708,0.00149708
256,1092.69,0.87622,1.27452,0.494,0.85477,0.92363,0.90856,0.92507,0.49682,0.90696,0.89115,0.89475,0.4339,1.22077,2.23139,0.57819,0.9329,0.0014951,0.0014951,0.0014951
257,1096.67,0.92858,1.37131,0.51631,0.86456,0.92361,0.90686,0.92388,0.49527,0.89836,0.88195,0.88861,0.42696,1.28125,2.45707,0.58394,0.94198,0.00149312,0.00149312,0.00149312
